M1,M2,M3,Inclination,Orientation
-159.722298633029,102.515327578192,102.479231237099,-38.8750832672232,-1.62478225627609
-169.323352406037,103.183396367315,103.170218338027,-40.8505271532753,-1.63979375050851
-177.839224115066,102.868842537788,102.92155465494,-42.5901416108515,-1.61253241861619
-185.329501370811,102.568039695344,102.584655471403,-44.0408134523432,-1.74020460410519
-191.591357113796,102.777169290567,102.740499991679,-45.2653388520968,-1.77999652297703
-196.751987974539,102.994320294922,103.105474107177,-46.0702872584761,-1.73832530253716
-200.808529164066,102.700965903815,102.89806338534,-46.8650943118816,-1.8407415084168
-203.775304627253,102.652837449024,102.575488146681,-47.3632238189683,-1.86732102053291
-205.639709292609,102.392141652239,102.373234045,-47.6939350583178,-1.84008833653035
-206.386273299664,102.494128139772,102.734770413727,-47.8262310132135,-1.8832205993478
-206.027028762117,103.065940019313,103.177093831568,-47.7761545019191,-1.89088677464665
-205.068470370863,102.817276336226,102.724457173415,-47.5267459736987,-1.86343063710398
-204.751624710156,102.577779977862,102.386412074288,-47.4936863089196,-1.87833326935533
-204.849027535328,102.492982224182,102.514181662602,-47.449511262915,-1.88449829523094
-205.745706484708,102.967391278551,102.959942827214,-47.596131162689,-1.88179966401587
-206.19261356491,103.001195788463,102.983434096814,-47.6773765780386,-1.89371718615459
-205.879205650973,102.800660560167,102.841913521417,-47.6541717873358,-1.89371718615459
-204.964192052149,102.300468405018,102.334845872726,-47.4046486675563,-1.89013047035707
-204.533327790211,102.399590103576,102.378390665156,-47.3368677603923,-1.89013047035707
-205.257546443256,102.98629888579,102.946191840131,-47.4983272670602,-1.89864462319272
-206.005829323697,103.175947915978,103.170218338027,-47.659672182169,-1.89864462319272
-206.182300324598,102.802952391348,102.829881407719,-47.6805851416913,-1.89864462319272
-205.970878898194,102.628200263833,102.676328718624,-47.6275292498622,-1.90900370012868
-205.576683935144,102.479231237099,102.463761376631,-47.523881184723,-1.89991085991996
-205.107431500932,102.41907066861,102.392141652239,-47.4527198265678,-1.89991085991996
-205.430006739591,103.051616074435,103.030416636015,-47.5335641714607,-1.90819582963755
-205.455789840372,103.059064525771,103.080836921986,-47.5219331282196,-1.90819582963755
-204.908042188227,102.508452084651,102.531943354251,-47.4126700766881,-1.90819582963755
-204.847881619738,102.502722506699,102.489544477411,-47.3870015674663,-1.91472181892409
-205.349219690477,102.817276336226,102.787482530879,-47.4610277145972,-1.91989562781412
-205.998953830156,103.125527630007,103.039011002942,-47.5989959516647,-1.91989562781412
-206.097502570918,102.825297745358,102.87571803133,-47.6319983206642,-1.92495484514512
-205.727944793059,102.378390665156,102.378390665156,-47.5139690148672,-1.92894263139924
-205.984056927482,102.883739440461,102.83446507008,-47.6063871072218,-1.92894263139924
-205.455789840372,102.831027323309,102.866550706607,-47.5075518875618,-1.92894263139924
-205.161289533674,102.509598000241,102.517619409373,-47.4878994351888,-1.92894263139924
-205.078783611176,102.427665035537,102.370942213819,-47.3956532301727,-1.92319013513612
-205.038103607721,102.713570975308,102.790347319855,-47.4061383578236,-1.92319013513612
-205.070762202044,102.724457173415,102.947337755721,-47.4394845015002,-1.93245486268339
-205.4053695544,102.799514644577,102.867696622198,-47.5363143688773,-1.93245486268339
-205.36297067756,102.534235185432,102.470636870172,-47.4916236608571,-1.93605876721476
-205.191656296816,102.641951250916,102.615022234545,-47.4412033748856,-1.94036740983414
-205.016904169301,102.650545617843,102.561164201803,-47.4267075426688,-1.94036740983414
-205.476989278791,102.853372677319,102.761699430099,-47.499988844666,-1.9447619961228
-205.642574081584,102.797222813397,102.847643099368,-47.4982699712807,-1.95726393521255
-0.142192654891002,0.132116046148036,0.103005779450824,0.0971736420541878,-0.00829642887349435
-1.27861261561395,1.25846168995919,1.16217040290951,-0.101253101555519,-0.0309511800929669
-3.49658953634487,3.4921147359649,3.32416934705616,-0.899727084849834,-0.0679929015481747
-6.89016126112523,6.83641781994196,6.63828901438572,-1.989687616839,-0.0802312800521692
-11.3351105399706,11.2500263073937,11.0137385126818,-3.46842293113624,-0.112202325020469
-16.863809488306,16.7798138755398,16.4786672584191,-5.31678477822828,-0.126910151621477
-23.5222093213008,23.4931030653082,23.051982858837,-7.28930657952517,-0.182933964829369
-31.2185222001751,31.2241371865674,30.7258930879216,-9.20688172826901,-0.287842537117823
-40.1318547316868,39.5160969892597,39.6090307436299,-9.47296332832776,-0.657188320593005
-50.0495249822833,46.8059536082682,49.4930683716522,-11.7418761970458,-0.65593927259962
-61.05209081796,53.0120605577867,60.4819978118048,-15.0449205901955,-0.480465218262854
-73.3311493254087,58.1913125468718,72.6367244777101,-18.2085643517899,-0.71129845476516
-86.5492856590768,62.2209247200269,84.1251012278782,-21.9154866947273,-0.878315652045795
-100.300272742217,65.1630629980237,94.5099612646244,-25.5487839609903,-0.785828804755778
-114.050686867561,66.9850687865397,103.806201490622,-29.0058967052507,-0.965565665088317
-127.654996755147,67.6892339167555,112.004081623354,-31.9307316578345,-1.12120965013561
-140.437112206721,67.5282327763237,119.19069124768,-35.0317511324211,-1.10199264568692
-151.948980226489,67.1718530277523,125.175235417821,-37.4761609737877,-1.18943746437978
-162.35332082827,66.859591029406,130.074597523985,-39.689038570142,-1.24318663514101
-171.669041619302,67.1729989433426,133.907112215615,-41.5204981622777,-1.14216844628149
-179.888121190454,67.3374378305451,136.663612167989,-43.067942575367,-1.10218745133726
-186.977327989607,66.894541454909,138.317168364737,-44.3671243758261,-0.978577536615738
-193.042659208862,66.7209352429844,138.854029818774,-45.4117410279086,-0.800020969341168
-197.900768353777,67.0074141405498,138.347535127879,-46.254218169869,-0.746810378907369
-201.685154590616,67.2302947228557,138.226641033106,-46.9203389024881,-0.750517415841865
-204.356283831516,66.8996980750652,138.438635417305,-47.3541252491816,-0.636997287892595
-205.938220303872,66.9569938545783,138.223203286335,-47.6019294955757,-0.61157515052264
-206.395440624386,67.2348783852167,138.120643841007,-47.6539540633736,-0.647969429669351
-205.804148179811,67.0331972413307,138.111476516285,-47.5061882480094,-0.682925584750282
-204.894864158939,66.9673070948906,138.046732285435,-47.3264513876768,-0.653372421677434
-204.836422463835,67.3844203697459,138.478742462964,-47.3168829924981,-0.784144308838093
-205.094253471644,67.3488969864477,138.231224695467,-47.3247325142914,-0.764360076172226
-205.613926191828,67.2480564145047,138.379047806611,-47.3903934776134,-0.73888637260071
-206.1937594805,67.1999279597137,138.827100802403,-47.5059590648913,-0.743859646262445
-206.022445099756,67.0108518873206,138.542340778223,-47.4576014269823,-0.680994716980691
-205.558922243495,67.2938930381152,138.338940760952,-47.3803094204191,-0.743343984246827
-205.097691218415,67.1844580992452,138.312011744581,-47.2722495802575,-0.796571763414481
-204.581456245002,66.8739149742843,137.843905225959,-47.1267755960737,-0.677465296962685
-204.673129492223,66.7776580647023,137.874271989101,-47.0978412274196,-0.72872783089304
-205.243222498378,67.2153978201823,138.290812306161,-47.2928187651026,-0.722442483880455
-205.77492733226,67.3620750157358,138.68156952244,-47.3896486324798,-0.834341141269505
-205.615072107418,67.0051223093693,138.39566358267,-47.3457027695932,-0.695914537965898
-204.838714295016,66.596603401441,137.947037629082,-47.1093003833222,-0.678977905541831
-204.844443872967,67.0589803421116,138.448375699822,-47.1625281624899,-0.730074281711597
-205.035811776541,67.4732288279911,138.866061932472,-47.1882539674913,-0.867652907478411
-205.585851259866,67.3620750157358,138.450667531002,-47.2803282851688,-0.8496505735554
-205.616790980803,66.8710501853086,138.312011744581,-47.292073919969,-0.707958110819548
-205.570954357193,66.7003087623597,138.538903031453,-47.2436589862804,-0.694791540687441
-205.992078336614,67.1718530277523,138.72282248369,-47.3348738672653,-0.7278970420901
-205.968587067014,67.2681099373343,138.123508629983,-47.3483383754508,-0.80940028844746
-205.500480548392,67.139767391225,137.949329460263,-47.285599496884,-0.764222566301395
-204.847881619738,66.9312107537974,138.138405532656,-47.1106754820306,-0.773040386768458
-204.885696834216,67.1638316186205,138.356702452601,-47.15192844328,-0.806587065673367
-205.576683935144,67.481250237123,138.376755975431,-47.3192894152377,-0.866627313025127
-206.129588207445,67.2692558529246,138.108038769514,-47.3700534758863,-0.821873579647458
-206.14906877248,66.9581397701685,138.271331741126,-47.3722880112873,-0.761655715379208
-206.031039466683,66.9948090690569,138.368734566299,-47.3313215289354,-0.732291628378754
-205.851130719012,67.2314406384459,138.457543024544,-47.3439266004283,-0.815565314323068
-204.995704730882,67.0119978029108,138.00032270403,-47.1405838789364,-0.804925488067488
-205.026071494024,67.1684152809815,138.301698504268,-47.1508971192487,-0.842746432124074
-205.997807914565,67.4720829124009,138.7921503769,-47.358078657968,-0.873141843155764
-206.396586539976,67.6800665920334,138.564686132233,-47.4278076216355,-0.879421460590398
-206.355906536522,67.507606295699,138.859186438931,-47.3869557308426,-0.892513546209137
-0.31349500352142,0.303418394778454,0.261992400274906,0.0885850047051767,-0.0062796174346339
-1.71302921588214,1.69623582290685,1.6357715867867,-0.23334852122293,-0.0279832587141894
-4.23890219656047,4.18515875537719,4.08327540024703,-1.14896945530969,-0.0443870403887843
-7.82952556624221,7.77916257605021,7.62463585870343,-2.30299239837244,-0.0401356935489138
-12.5353425292107,12.5274930074174,12.2688598586953,-3.94272885310144,-0.0826090549019617
-18.4390996502387,18.1502716257132,18.1088467771253,-5.79578895411355,-0.0907049485471601
-25.3561899277351,23.0732395930363,24.9642867958656,-7.75192416246969,0.110981924916841
-33.3133704907324,26.8833516348768,32.9192328234619,-9.25570919157005,0.415434508515506
-42.3879333457939,29.7305508062204,41.9792425505271,-9.83067233898383,-0.158336886684403
-52.6985380522911,31.4100046953078,52.2876700174028,-12.5502165135723,0.0159797929061986
-63.9810510666688,32.0582491447188,63.553051593706,-15.6667058486274,0.810351398387377
-76.3775659221193,31.8007046158075,75.929512926327,-18.7209146713517,1.01426134809649
-89.8288960784056,31.0685218494099,89.3653732221448,-22.2117746297453,2.33287787696647
-103.584466823906,31.2174335803644,102.476939405919,-25.5305180664816,2.85285426478154
-117.333162075866,31.7861514878112,114.494156200992,-28.5559071121109,3.44746413499036
-130.901948580154,32.2228026234804,125.549376858042,-31.6750320530235,3.99904716661603
-143.238302867116,31.5824076958627,135.367008677608,-34.2772917669487,4.58355808272787
-154.476870018607,31.1938850149845,144.084561530524,-36.6554103914187,5.27753143968387
-164.616504119037,31.633916601645,151.691149218681,-38.7047085372631,5.60820257198772
-173.67439390226,31.9216560063597,158.226878787738,-40.4884407450644,5.88859092819089
-181.758828391556,31.640620207848,163.718679254067,-41.973375462705,6.2613343513912
-188.581036858179,31.2957569109587,168.045656522895,-43.2254028366248,6.55753061316203
-194.275091426189,31.5230492682871,171.28573285436,-44.2255006680257,6.78712626082685
-198.890266465968,31.4715403625049,173.414271063271,-44.9097268669709,6.87164899476455
-202.397914087758,31.1815664223892,174.439865516555,-45.5160881015579,7.07734657279447
-204.808920489669,31.2397789343745,174.373975370115,-45.9055848106878,7.16759888468347
-206.122139756109,31.89925335657,173.772369685227,-46.1583737898995,7.13452203117057
-206.353614705342,32.2150103974666,173.667518408718,-46.1619261282293,7.01671044933577
-205.577829850735,31.638385672447,173.865761805834,-45.9640265057912,7.09843141965528
-205.006590928989,31.1558406173878,173.984364069426,-45.816833648222,7.12938259974825
-204.539057368162,31.1009512606143,173.475004589554,-45.7076278924701,7.18845454842624
-204.98882923734,31.7111513124286,173.465837264832,-45.7884722373631,7.03397366770306
-205.762322260767,32.0156783805406,173.919046880781,-45.9582969278398,7.05682895415083
-205.970878898194,31.5320447056707,174.194639580239,-45.9097674025923,7.06065058264436
-206.082605668245,31.4984120830965,174.323555084143,-45.9601303927843,7.18077118439353
-206.055676651874,31.7906778543928,174.377413116886,-45.9338316299878,7.05525332021422
-206.102086233279,31.6563192514346,174.065151118539,-45.9632816606575,7.07348483725529
-205.77836507903,31.4446686419132,174.059421540588,-45.8705770894053,7.14260646565987
-205.322863631901,31.3248631669514,174.182607466541,-45.7758671658702,7.09707350968082
-205.075345864405,31.3876020455182,174.246205781801,-45.726936570166,7.11436537593787
-205.257546443256,31.3170709409376,173.861178143473,-45.6860273835937,7.08724155391638
-205.917020865452,31.6809564366252,174.225006343381,-45.8532164682128,7.10687108797756
-205.923896358994,31.7357884976192,174.099528586247,-45.8356839596818,7.04256230505208
-205.542879425232,31.5499209888788,173.576991077088,-45.7807373071288,7.03990378088267
-205.224314891139,31.3226286315504,173.680696438006,-45.7316348240861,7.10702005700429
-205.140090095255,31.5051729850791,173.977488575884,-45.6694689033144,7.05937288676121
-204.96533796774,31.588022682255,173.652621506045,-45.6608172406079,7.06191681937159
-205.29478869994,31.7447266392233,174.069161823105,-45.7176546538849,6.96356288425944
-205.816180293509,31.6115139518553,174.225006343381,-45.79236835037,7.057986328897
-206.313507659682,31.5521555242798,173.821071097814,-45.858143905251,7.03613944816866
-206.177716662236,31.285730149544,173.658351083996,-45.8859896540943,7.08196461262322
-205.212855735236,31.2263717219684,173.526570791116,-45.7307753873934,7.10351928487604
-204.739019638663,31.4110933151186,174.023325199495,-45.5974481084665,7.04283159521579
-204.802044996127,31.6126598674456,174.372829454524,-45.6032349821973,6.99300718535121
-204.997996562062,31.39092520073,173.971758997933,-45.5774518814164,7.05727586123103
-205.558922243495,31.5812617802724,173.792996165852,-45.7675019820613,6.99549382218208
-205.981192138507,31.4368764158995,174.11098774215,-45.8165471693245,7.02825554890766
-205.735966202191,31.6965981844323,174.014730832568,-45.8065777036892,7.04554168558676
-205.289059121989,31.9081914981741,173.811903773091,-45.7284262604334,6.92585080218393
-205.423131246049,31.6372397568567,173.963164631006,-45.7022993849754,6.92129578771264
-205.781802825801,31.3629648603276,174.149948872219,-45.7919099841339,7.04605734760237
-205.77836507903,31.7682752046031,173.861178143473,-45.7545531358913,7.00558360895433
0,0,0,0.0849467227060959,0
-0.560932556926617,-0.576607536285807,0.490396295725857,0.0873474158676939,0.0927045712521677
-2.23029551332624,-2.23141278102675,2.14632281887187,0.137859375086427,0.607174834656036
-5.03383530068087,-3.73395449171167,4.85693458143423,0.0939822671353088,1.32621967881137
-8.92003613771471,-4.52216680089519,8.68827470958429,-0.393558979897411,2.09372529327886
-13.9001279972123,-4.39789225513132,13.6123885924976,-1.1881998755423,2.88520346189463
-19.9629382021686,-4.0261744263843,19.6214553562707,-2.31581519382747,3.75543467945113
-27.1386043326075,-4.25233805685628,26.8486303924918,-3.57067870883324,4.88082692149119
-35.4798385056811,-4.2948859027227,35.0778513166173,-5.4480322203589,6.10678998694433
-44.8242071864697,-4.02841469136326,44.4065782495988,-8.26727105130011,7.32451483603595
